agents,success_mean,success_ci,min_separation_mean,min_separation_ci,collision_steps_mean,collision_steps_ci,dynamic_collision_steps_mean,dynamic_collision_steps_ci,mean_neighbors_mean,mean_neighbors_ci,mean_steps_mean,mean_steps_ci,mean_steps_to_goal_mean,mean_steps_to_goal_ci
30,1.0,0.0,0.32619352724007283,0.15954160160192213,238.0,40.024332599057786,0.0,0.0,15.974424361904319,1.980122063653915,494.3333333333333,53.28573209072429,343.0888888888889,12.712179690903813
40,1.0,0.0,0.1574734673582556,0.014819831766357202,406.3333333333333,48.571280037121156,0.0,0.0,20.09096603811599,1.7986299607633314,568.6666666666666,43.83180174764032,389.6166666666666,16.723538803468333
50,1.0,0.0,0.19508381682965706,0.2739724413258633,490.6666666666667,47.814002598030264,0.0,0.0,22.46510983648808,0.5302117662351881,633.0,31.114035418119585,412.70666666666665,15.444623123634662
